source,target,amount
3475,2917,1.0
3475,2992,1.0
3475,4088,1.0
3475,6297,1.0
3476,3791,1.0
3476,4130,1.0
3476,303,1.0
3476,1598,1.0
3476,1264,1.0
3477,2623,1.0
3477,3931,1.0
3477,1592,1.0
3477,813,1.0
3477,8477,1.0
3478,2615,1.0
3478,4774,1.0
3478,4760,1.0
3478,939,1.0
3478,5379,1.0
3479,1636,1.0
3479,465,1.0
3479,8558,1.0
3479,920,1.0
3479,2250,1.0
3480,8897,1.0
3480,8707,1.0
3480,8269,1.0
3480,4342,1.0
3480,8723,1.0
3481,3657,1.0
3481,2551,1.0
3481,2550,1.0
3481,8123,1.0
3481,8312,1.0
3482,3375,1.0
3482,8864,1.0
3482,7437,1.0
3482,7858,1.0
3482,6734,1.0
3483,951,1.0
3483,923,1.0
3483,1393,1.0
3483,530,1.0
3483,426,1.0
3484,6765,1.0
3484,7350,1.0
3484,7393,1.0
3484,8762,1.0
3484,8377,1.0
3485,6923,1.0
3485,6808,1.0
3485,6744,1.0
3485,1071,1.0
3485,5420,1.0
3486,4109,1.0
3486,3585,1.0
3486,7999,1.0
3486,5300,1.0
3486,3843,1.0
3487,7937,1.0
3487,6978,1.0
3487,4144,1.0
3487,4590,1.0
3487,6339,1.0
3488,6742,1.0
3488,8625,1.0
3488,7691,1.0
3488,2521,1.0
3488,6654,1.0
3489,5782,1.0
3489,2774,1.0
3489,3463,1.0
3489,7891,1.0
3489,2547,1.0
3490,1893,1.0
3490,3183,1.0
3490,3899,1.0
3490,8413,1.0
3490,1579,1.0
3491,6575,1.0
3491,5991,1.0
3491,6070,1.0
3491,7432,1.0
3491,7200,1.0
3492,1761,1.0
3492,374,1.0
3492,567,1.0
3492,5849,1.0
3492,5359,1.0
3493,2591,1.0
3493,2034,1.0
3493,6327,1.0
3493,5179,1.0
3493,6519,1.0
3494,8210,1.0
3494,3738,1.0
3494,8701,1.0
3494,8037,1.0
3494,1504,1.0
3495,1018,1.0
3495,6459,1.0
3495,4541,1.0
3495,7727,1.0
3495,2306,1.0
3496,8099,1.0
3496,5768,1.0
3496,6534,1.0
3496,8396,1.0
3496,3835,1.0
3497,1059,1.0
3497,2838,1.0
3497,695,1.0
3497,223,1.0
3497,5434,1.0
3498,4034,1.0
3498,8304,1.0
3498,5875,1.0
3498,3331,1.0
3498,670,1.0
3499,1103,1.0
3499,2255,1.0
3499,6136,1.0
3499,475,1.0
3499,4280,1.0
3500,5160,1.0
3500,2643,1.0
3500,3580,1.0
3500,6870,1.0
3500,6568,1.0
3501,6999,1.0
3501,3307,1.0
3501,4263,1.0
3501,47,1.0
3501,5116,1.0
3502,7751,1.0
3502,8720,1.0
3502,6848,1.0
3502,3733,1.0
3502,1459,1.0
3503,1111,1.0
3503,860,1.0
3503,8365,1.0
3503,655,1.0
3503,7690,1.0
3504,2269,1.0
3504,8154,1.0
3504,2436,1.0
3504,6217,1.0
3504,8915,1.0
3505,8695,1.0
3505,1215,1.0
3505,7676,1.0
3505,4110,1.0
3505,6084,1.0
3506,6275,1.0
3506,3972,1.0
3506,1576,1.0
3506,4133,1.0
3506,3109,1.0
3507,4205,1.0
3507,4204,1.0
3507,4721,1.0
3507,2247,1.0
3507,7420,1.0
3508,7197,1.0
3508,757,1.0
3508,4342,1.0
3508,8297,1.0
3508,8269,1.0
3509,6052,1.0
3509,7848,1.0
3509,5809,1.0
3509,8231,1.0
3509,1250,1.0
3510,6960,1.0
3510,1929,1.0
3510,2492,1.0
3510,1096,1.0
3510,8186,1.0
3511,5587,1.0
3511,8642,1.0
3511,6605,1.0
3511,8479,1.0
3511,6896,1.0
3512,4284,1.0
3512,2014,1.0
3512,1009,1.0
3512,3593,1.0
3512,7290,1.0
3513,1610,1.0
3513,2392,1.0
3513,3083,1.0
3513,3589,1.0
3513,345,1.0
3514,39,1.0
3514,2033,1.0
3514,1510,1.0
3514,8680,1.0
3514,3195,1.0
3515,2998,1.0
3515,8622,1.0
3515,4172,1.0
3515,4619,1.0
3515,4374,1.0
3516,2437,1.0
3516,614,1.0
3516,3690,1.0
3516,4498,1.0
3516,1200,1.0
3517,5488,1.0
3517,1948,1.0
3517,1951,1.0
3517,1265,1.0
3517,441,1.0
3518,6898,1.0
3518,1368,1.0
3518,559,1.0
3518,1639,1.0
3518,4124,1.0
3519,810,1.0
3519,8440,1.0
3519,8439,1.0
3519,6299,1.0
3519,8375,1.0
3520,8965,1.0
3520,810,1.0
3520,3519,1.0
3520,8439,1.0
3520,6404,1.0
3521,589,1.0
3521,3975,1.0
3521,239,1.0
3521,2615,1.0
3521,4335,1.0
3522,8229,1.0
3522,440,1.0
3522,2582,1.0
3522,6874,1.0
3522,88,1.0
3523,2145,1.0
3523,5199,1.0
3523,2901,1.0
3523,8582,1.0
3523,2267,1.0
3524,1578,1.0
3524,2550,1.0
3524,6283,1.0
3524,972,1.0
3524,2348,1.0
3525,3178,1.0
3525,5940,1.0
3525,2463,1.0
3525,6342,1.0
3525,2341,1.0
3526,6444,1.0
3526,5421,1.0
3526,2288,1.0
3526,2779,1.0
3526,249,1.0
3527,2267,1.0
3527,4048,1.0
3527,3596,1.0
3527,2145,1.0
3527,3924,1.0
3528,2372,1.0
3528,7304,1.0
3528,450,1.0
3528,4860,1.0
3528,1025,1.0
3529,4093,1.0
3529,4472,1.0
3529,3076,1.0
3529,2284,1.0
3529,2742,1.0
3530,1585,1.0
3530,2816,1.0
3530,1914,1.0
3530,4303,1.0
3530,3801,1.0
3531,6723,1.0
3531,8718,1.0
3531,6404,1.0
3531,3533,1.0
3531,6770,1.0
3532,5745,1.0
3532,8094,1.0
3532,297,1.0
3532,3872,1.0
3532,4062,1.0
3533,6195,1.0
3533,8999,1.0
3533,6372,1.0
3533,7216,1.0
3533,2194,1.0
3534,4014,1.0
3534,2939,1.0
3534,3710,1.0
3534,1417,1.0
3534,9021,1.0
3535,1874,1.0
3535,527,1.0
3535,4153,1.0
3535,620,1.0
3535,1805,1.0
3536,8922,1.0
3536,1952,1.0
3536,7454,1.0
3536,2533,1.0
3536,1683,1.0
3537,7248,1.0
3537,3059,1.0
3537,8359,1.0
3537,6279,1.0
3537,6816,1.0
3538,7183,1.0
3538,111,1.0
3538,2119,1.0
3538,187,1.0
3538,7396,1.0
3539,6079,1.0
3539,8232,1.0
3539,6071,1.0
3539,7231,1.0
3539,7386,1.0
3540,1628,1.0
3540,924,1.0
3540,1903,1.0
3540,1868,1.0
3540,2685,1.0
3541,1088,1.0
3541,2362,1.0
3541,2203,1.0
3541,1359,1.0
3541,353,1.0
3542,8671,1.0
3542,6309,1.0
3542,307,1.0
3542,6048,1.0
3542,4372,1.0
3543,4217,1.0
3543,6922,1.0
3543,8957,1.0
3543,437,1.0
3543,3557,1.0
3544,1595,1.0
3544,2994,1.0
3544,5134,1.0
3544,1713,1.0
3544,5442,1.0
3545,2118,1.0
3545,9024,1.0
3545,1318,1.0
3545,1132,1.0
3545,2877,1.0
3546,7464,1.0
3546,7566,1.0
3546,8809,1.0
3546,6853,1.0
3546,5513,1.0
3547,666,1.0
3547,1167,1.0
3547,8200,1.0
3547,3558,1.0
3547,6735,1.0
3548,6269,1.0
3548,803,1.0
3548,4399,1.0
3548,2616,1.0
3548,1697,1.0
3549,3818,1.0
3549,4044,1.0
3549,2420,1.0
3549,6347,1.0
3549,3390,1.0
3550,8211,1.0
3550,3963,1.0
3550,2556,1.0
3550,6489,1.0
3550,7004,1.0
3551,3974,1.0
3551,2791,1.0
3551,4049,1.0
3551,2494,1.0
3551,264,1.0
3552,567,1.0
3552,5849,1.0
3552,2465,1.0
3552,4151,1.0
3552,1273,1.0
3553,3587,1.0
3553,1609,1.0
3553,2800,1.0
3553,382,1.0
3553,8193,1.0
3554,3719,1.0
3554,4075,1.0
3554,5768,1.0
3554,1686,1.0
3554,6371,1.0
3555,6303,1.0
3555,8260,1.0
3555,8274,1.0
3555,1172,1.0
3555,4510,1.0
3556,4190,1.0
3556,3450,1.0
3556,4469,1.0
3556,8732,1.0
3556,8865,1.0
3557,8958,1.0
3557,8957,1.0
3557,4247,1.0
3557,4001,1.0
3557,5611,1.0
3558,5832,1.0
3558,666,1.0
3558,8200,1.0
3558,3547,1.0
3558,325,1.0
3559,3673,1.0
3559,4008,1.0
3559,7115,1.0
3559,8114,1.0
3559,554,1.0
3560,2983,1.0
3560,1791,1.0
3560,4155,1.0
3560,1447,1.0
3560,4207,1.0
3561,2076,1.0
3561,3676,1.0
3561,2584,1.0
3561,2056,1.0
3561,5782,1.0
3562,1540,1.0
3562,8903,1.0
3562,2414,1.0
3562,3862,1.0
3562,7690,1.0
3563,8070,1.0
3563,6695,1.0
3563,3939,1.0
3563,53,1.0
3563,778,1.0
3564,1661,1.0
3564,3028,1.0
3564,3027,1.0
3564,2027,1.0
3564,3439,1.0
3565,3123,1.0
3565,1554,1.0
3565,1223,1.0
3565,1621,1.0
3565,1695,1.0
3566,3643,1.0
3566,7311,1.0
3566,7206,1.0
3566,2861,1.0
3566,6379,1.0
3567,982,1.0
3567,1609,1.0
3567,3587,1.0
3567,3553,1.0
3567,5886,1.0
3568,566,1.0
3568,3589,1.0
3568,4610,1.0
3568,1650,1.0
3568,2721,1.0
3569,8354,1.0
3569,6932,1.0
3569,2342,1.0
3569,6822,1.0
3569,2777,1.0
3570,977,1.0
3570,7402,1.0
3570,1502,1.0
3570,7666,1.0
3570,406,1.0
3571,6605,1.0
3571,4782,1.0
3571,7008,1.0
3571,8160,1.0
3571,2773,1.0
3572,2073,1.0
3572,1402,1.0
3572,265,1.0
3572,130,1.0
3572,5443,1.0
3573,3224,1.0
3573,8537,1.0
3573,7202,1.0
3573,748,1.0
3573,8334,1.0
3574,8689,1.0
3574,535,1.0
3574,8468,1.0
3574,6015,1.0
3574,968,1.0
3575,8415,1.0
3575,2344,1.0
3575,1857,1.0
3575,3492,1.0
3575,72,1.0
3576,330,1.0
3576,3474,1.0
3576,2238,1.0
3576,8531,1.0
3576,3734,1.0
3577,6765,1.0
3577,8544,1.0
3577,3395,1.0
3577,3731,1.0
3577,4075,1.0
3578,8637,1.0
3578,5778,1.0
3578,8353,1.0
3578,7294,1.0
3578,2064,1.0
3579,7178,1.0
3579,3602,1.0
3579,1109,1.0
3579,2162,1.0
3579,4154,1.0
3580,2108,1.0
3580,3500,1.0
3580,6707,1.0
3580,2551,1.0
3580,978,1.0
3581,4550,1.0
3581,8384,1.0
3581,4364,1.0
3581,6542,1.0
3581,6085,1.0
3582,6241,1.0
3582,6878,1.0
3582,7831,1.0
3582,8917,1.0
3582,4105,1.0
3583,8279,1.0
3583,1669,1.0
3583,110,1.0
3583,7658,1.0
3583,7967,1.0
3584,9023,1.0
3584,9026,1.0
3584,9038,1.0
3584,938,1.0
3584,3776,1.0
3585,7999,1.0
3585,919,1.0
3585,3246,1.0
3585,5696,1.0
3585,3847,1.0
3586,965,1.0
3586,3291,1.0
3586,338,1.0
3586,5253,1.0
3586,4385,1.0
3587,4373,1.0
3587,3553,1.0
3587,695,1.0
3587,2722,1.0
3587,3567,1.0
3588,1650,1.0
3588,1282,1.0
3588,4515,1.0
3588,1084,1.0
3588,1724,1.0
3589,2186,1.0
3589,2721,1.0
3589,176,1.0
3589,7664,1.0
3589,1282,1.0
3590,3004,1.0
3590,1970,1.0
3590,8795,1.0
3590,143,1.0
3590,2794,1.0
3591,1790,1.0
3591,2653,1.0
3591,839,1.0
3591,3089,1.0
3591,2274,1.0
3592,3251,1.0
3592,6274,1.0
3592,7201,1.0
3592,8459,1.0
3592,456,1.0
3593,2014,1.0
3593,1009,1.0
3593,4284,1.0
3593,3512,1.0
3593,4070,1.0
3594,3731,1.0
3594,8854,1.0
3594,6866,1.0
3594,8650,1.0
3594,5784,1.0
3595,588,1.0
3595,26,1.0
3595,725,1.0
3595,2534,1.0
3595,7335,1.0
3596,3527,1.0
3596,2267,1.0
3596,6769,1.0
3596,2145,1.0
3596,3523,1.0
3597,1911,1.0
3597,276,1.0
3597,2990,1.0
3597,3287,1.0
3597,6588,1.0
3598,1449,1.0
3598,2062,1.0
3598,840,1.0
3598,4269,1.0
3598,1328,1.0
3599,8861,1.0
3599,6843,1.0
3599,1356,1.0
3599,3732,1.0
3599,8952,1.0
3600,2920,1.0
3600,2794,1.0
3600,3299,1.0
3600,3473,1.0
3600,3443,1.0
3601,1110,1.0
3601,6511,1.0
3601,1376,1.0
3601,4222,1.0
3601,8122,1.0
3602,1579,1.0
3602,1273,1.0
3602,1467,1.0
3602,1109,1.0
3602,1413,1.0
3603,3727,1.0
3603,4440,1.0
3603,7634,1.0
3603,5834,1.0
3603,7293,1.0
3604,6330,1.0
3604,708,1.0
3604,5222,1.0
3604,8658,1.0
3604,4087,1.0
3605,9081,1.0
3605,2127,1.0
3605,964,1.0
3605,9073,1.0
3605,2318,1.0
3606,5894,1.0
3606,4139,1.0
3606,6727,1.0
3606,6061,1.0
3606,6047,1.0
3607,4563,1.0
3607,8094,1.0
3607,6158,1.0
3607,736,1.0
3607,1579,1.0
3608,1696,1.0
3608,6139,1.0
3608,6664,1.0
3608,559,1.0
3608,3890,1.0
3609,486,1.0
3609,6774,1.0
3609,5506,1.0
3609,9017,1.0
3609,9038,1.0
3610,3015,1.0
3610,905,1.0
3610,1036,1.0
3610,902,1.0
3610,1960,1.0
3611,8121,1.0
3611,5646,1.0
3611,1069,1.0
3611,2820,1.0
3611,400,1.0
3612,7330,1.0
3612,4200,1.0
3612,7472,1.0
3612,2275,1.0
3612,7362,1.0
3613,7816,1.0
3613,2938,1.0
3613,8504,1.0
3613,108,1.0
3613,8030,1.0
3614,1258,1.0
3614,5725,1.0
3614,6574,1.0
3614,5456,1.0
3614,1907,1.0
3615,8817,1.0
3615,5468,1.0
3615,2773,1.0
3615,8421,1.0
3615,6710,1.0
3616,1841,1.0
3616,4080,1.0
3616,63,1.0
3616,3631,1.0
3616,1884,1.0
3617,3285,1.0
3617,5594,1.0
3617,4343,1.0
3617,3679,1.0
3617,8988,1.0
3618,163,1.0
3618,7892,1.0
3618,2265,1.0
3618,21,1.0
3618,3662,1.0
3619,8492,1.0
3619,6079,1.0
3619,7031,1.0
3619,7303,1.0
3619,6129,1.0
3620,3062,1.0
3620,768,1.0
3620,9005,1.0
3620,3729,1.0
3620,1804,1.0
3621,1432,1.0
3621,7903,1.0
3621,3218,1.0
3621,4572,1.0
3621,2292,1.0
3622,1456,1.0
3622,3043,1.0
3622,2772,1.0
3622,2085,1.0
3622,8319,1.0
3623,599,1.0
3623,6087,1.0
3623,4527,1.0
3623,5626,1.0
3623,4650,1.0
3624,33,1.0
3624,2551,1.0
3624,2108,1.0
3624,2730,1.0
3624,1245,1.0
3625,5839,1.0
3625,6206,1.0
3625,7754,1.0
3625,6134,1.0
3625,4329,1.0
3626,137,1.0
3626,3125,1.0
3626,387,1.0
3626,9053,1.0
3626,1104,1.0
3627,6842,1.0
3627,3994,1.0
3627,5694,1.0
3627,6150,1.0
3627,241,1.0
3628,8779,1.0
3628,5961,1.0
3628,1081,1.0
3628,1464,1.0
3628,467,1.0
3629,3440,1.0
3629,4090,1.0
3629,8488,1.0
3629,7743,1.0
3629,7745,1.0
3630,9072,1.0
3630,6948,1.0
3630,309,1.0
3630,8109,1.0
3630,4504,1.0
3631,3791,1.0
3631,4365,1.0
3631,2640,1.0
3631,4130,1.0
3631,8487,1.0
3632,6509,1.0
3632,3155,1.0
3632,6883,1.0
3632,6904,1.0
3632,5467,1.0
3633,1161,1.0
3633,4356,1.0
3633,380,1.0
3633,1277,1.0
3633,289,1.0
3634,5614,1.0
3634,8946,1.0
3634,6946,1.0
3634,8209,1.0
3634,3680,1.0
3635,2411,1.0
3635,1739,1.0
3635,2390,1.0
3635,5622,1.0
3635,2585,1.0
3636,715,1.0
3636,5451,1.0
3636,3422,1.0
3636,120,1.0
3636,3741,1.0
3637,7471,1.0
3637,5840,1.0
3637,3281,1.0
3637,1054,1.0
3637,2091,1.0
3638,2799,1.0
3638,1690,1.0
3638,1825,1.0
3638,8792,1.0
3638,5940,1.0
3639,610,1.0
3639,2447,1.0
3639,1379,1.0
3639,3,1.0
3639,8932,1.0
3640,7141,1.0
3640,100,1.0
3640,8117,1.0
3640,2588,1.0
3640,3452,1.0
3641,5197,1.0
3641,6400,1.0
3641,3511,1.0
3641,2020,1.0
3641,3317,1.0
3642,6634,1.0
3642,4076,1.0
3642,1207,1.0
3642,4207,1.0
3642,1678,1.0
3643,4659,1.0
3643,5477,1.0
3643,3566,1.0
3643,2182,1.0
3643,3565,1.0
3644,2494,1.0
3644,988,1.0
3644,3879,1.0
3644,7820,1.0
3644,7521,1.0
3645,844,1.0
3645,3286,1.0
3645,3933,1.0
3645,5550,1.0
3645,7597,1.0
3646,7849,1.0
3646,7684,1.0
3646,5084,1.0
3646,6227,1.0
3646,373,1.0
3647,3268,1.0
3647,3198,1.0
3647,918,1.0
3647,6933,1.0
3647,2567,1.0
3648,4112,1.0
3648,4610,1.0
3648,3898,1.0
3648,701,1.0
3648,8940,1.0
3649,3208,1.0
3649,2339,1.0
3649,8246,1.0
3649,5954,1.0
3649,8036,1.0
3650,3679,1.0
3650,3617,1.0
3650,8066,1.0
3650,3285,1.0
3650,2757,1.0
3651,3306,1.0
3651,7988,1.0
3651,6020,1.0
3651,7721,1.0
3651,3679,1.0
3652,792,1.0
3652,25,1.0
3652,4994,1.0
3652,5110,1.0
3652,5038,1.0
3653,3654,1.0
3653,617,1.0
3653,1710,1.0
3653,4322,1.0
3653,616,1.0
3654,3653,1.0
3654,617,1.0
3654,616,1.0
3654,4322,1.0
3654,2321,1.0
3655,8074,1.0
3655,4237,1.0
3655,4492,1.0
3655,6832,1.0
3655,6649,1.0
3656,2940,1.0
3656,2838,1.0
3656,3290,1.0
3656,3587,1.0
3656,1091,1.0
3657,3481,1.0
3657,8312,1.0
3657,2551,1.0
3657,2445,1.0
3657,2550,1.0
3658,5912,1.0
3658,7292,1.0
3658,8944,1.0
3658,7109,1.0
3658,8116,1.0
3659,3664,1.0
3659,1550,1.0
3659,700,1.0
3659,3672,1.0
3659,194,1.0
3660,6234,1.0
3660,1897,1.0
3660,1534,1.0
3660,3275,1.0
3660,3960,1.0
3661,4296,1.0
3661,2010,1.0
3661,9058,1.0
3661,5243,1.0
3661,2254,1.0
3662,6063,1.0
3662,293,1.0
3662,8503,1.0
3662,5287,1.0
3662,6789,1.0
3663,3903,1.0
3663,4181,1.0
3663,2115,1.0
3663,7550,1.0
3663,4333,1.0
3664,3672,1.0
3664,700,1.0
3664,194,1.0
3664,231,1.0
3664,1550,1.0
3665,3412,1.0
3665,670,1.0
3665,865,1.0
3665,473,1.0
3665,4034,1.0
3666,5402,1.0
3666,44,1.0
3666,79,1.0
3666,4107,1.0
3666,358,1.0
3667,1046,1.0
3667,5223,1.0
3667,1636,1.0
3667,2911,1.0
3667,465,1.0
3668,2044,1.0
3668,615,1.0
3668,657,1.0
3668,2946,1.0
3668,1898,1.0
3669,5481,1.0
3669,4484,1.0
3669,8133,1.0
3669,2243,1.0
3669,8301,1.0
3670,643,1.0
3670,6251,1.0
3670,5812,1.0
3670,6241,1.0
3670,7825,1.0
3671,8352,1.0
3671,998,1.0
3671,5835,1.0
3671,3370,1.0
3671,7461,1.0
3672,231,1.0
3672,3664,1.0
3672,464,1.0
3672,3886,1.0
3672,2426,1.0
3673,1967,1.0
3673,3559,1.0
3673,6667,1.0
3673,554,1.0
3673,1671,1.0
3674,3046,1.0
3674,2710,1.0
3674,2074,1.0
3674,4264,1.0
3674,2373,1.0
3675,8532,1.0
3675,8051,1.0
3675,4202,1.0
3675,2546,1.0
3675,8431,1.0
3676,2584,1.0
3676,3561,1.0
3676,3463,1.0
3676,7891,1.0
3676,5782,1.0
3677,2318,1.0
3677,5460,1.0
3677,2215,1.0
3677,3605,1.0
3677,1083,1.0
3678,2360,1.0
3678,4515,1.0
3678,7948,1.0
3678,1280,1.0
3678,8876,1.0
3679,8066,1.0
3679,3650,1.0
3679,3285,1.0
3679,3617,1.0
3679,3651,1.0
3680,8946,1.0
3680,8209,1.0
3680,5614,1.0
3680,8913,1.0
3680,5653,1.0
3681,1456,1.0
3681,3622,1.0
3681,6890,1.0
3681,3890,1.0
3681,8608,1.0
3682,1821,1.0
3682,7254,1.0
3682,274,1.0
3682,1199,1.0
3682,2613,1.0
3683,3684,1.0
3683,1754,1.0
3683,6580,1.0
3683,3989,1.0
3683,5906,1.0
3684,3683,1.0
3684,7110,1.0
3684,8519,1.0
3684,1754,1.0
3684,6580,1.0
3685,4562,1.0
3685,4214,1.0
3685,1495,1.0
3685,4318,1.0
3685,7733,1.0
3686,1915,1.0
3686,1062,1.0
3686,380,1.0
3686,1277,1.0
3686,1039,1.0
3687,8144,1.0
3687,8506,1.0
3687,3429,1.0
3687,2231,1.0
3687,3326,1.0
3688,1075,1.0
3688,5507,1.0
3688,5263,1.0
3688,899,1.0
3688,68,1.0
3689,7506,1.0
3689,7191,1.0
3689,4047,1.0
3689,372,1.0
3689,7901,1.0
3690,1200,1.0
3690,2692,1.0
3690,6276,1.0
3690,7829,1.0
3690,7735,1.0
3691,1622,1.0
3691,7208,1.0
3691,2304,1.0
3691,5703,1.0
3691,3215,1.0
3692,7371,1.0
3692,803,1.0
3692,3548,1.0
3692,513,1.0
3692,7358,1.0
3693,1301,1.0
3693,4764,1.0
3693,5207,1.0
3693,8521,1.0
3693,438,1.0
3694,7525,1.0
3694,2474,1.0
3694,7404,1.0
3694,6626,1.0
3694,5069,1.0
3695,1756,1.0
3695,586,1.0
3695,1156,1.0
3695,7207,1.0
3695,1826,1.0
3696,112,1.0
3696,6883,1.0
3696,7403,1.0
3696,3292,1.0
3696,1654,1.0
3697,649,1.0
3697,1842,1.0
3697,8041,1.0
3697,8425,1.0
3697,415,1.0
3698,7280,1.0
3698,2,1.0
3698,8351,1.0
3698,3901,1.0
3698,3617,1.0
3699,5446,1.0
3699,6975,1.0
3699,7615,1.0
3699,439,1.0
3699,3954,1.0
3700,1681,1.0
3700,5874,1.0
3700,3445,1.0
3700,7049,1.0
3700,6532,1.0
3701,8302,1.0
3701,4195,1.0
3701,8930,1.0
3701,5894,1.0
3701,3489,1.0
3702,4073,1.0
3702,948,1.0
3702,2341,1.0
3702,7317,1.0
3702,850,1.0
3703,8057,1.0
3703,2444,1.0
3703,5634,1.0
3703,2059,1.0
3703,1420,1.0
3704,3975,1.0
3704,1,1.0
3704,239,1.0
3704,5892,1.0
3704,3433,1.0
3705,4679,1.0
3705,3972,1.0
3705,7306,1.0
3705,6926,1.0
3705,3908,1.0
3706,3948,1.0
3706,564,1.0
3706,5211,1.0
3706,3979,1.0
3706,1293,1.0
3707,521,1.0
3707,6658,1.0
3707,4561,1.0
3707,6711,1.0
3707,6901,1.0
3708,5189,1.0
3708,9065,1.0
3708,5665,1.0
3708,7459,1.0
3708,463,1.0
3709,3167,1.0
3709,501,1.0
3709,2061,1.0
3709,5354,1.0
3709,6633,1.0
3710,3534,1.0
3710,4014,1.0
3710,5927,1.0
3710,625,1.0
3710,4464,1.0
3711,799,1.0
3711,2285,1.0
3711,2749,1.0
3711,3074,1.0
3711,9061,1.0
3712,4830,1.0
3712,4692,1.0
3712,7449,1.0
3712,2294,1.0
3712,4981,1.0
3713,6186,1.0
3713,2972,1.0
3713,1668,1.0
3713,5874,1.0
3713,6365,1.0
3714,6382,1.0
3714,4533,1.0
3714,7074,1.0
3714,1719,1.0
3714,8326,1.0
3715,240,1.0
3715,3044,1.0
3715,3807,1.0
3715,1119,1.0
3715,417,1.0
3716,6156,1.0
3716,8582,1.0
3716,5735,1.0
3716,2736,1.0
3716,575,1.0
3717,7154,1.0
3717,3194,1.0
3717,6474,1.0
3717,1188,1.0
3717,8943,1.0
3718,4557,1.0
3718,4669,1.0
3718,5656,1.0
3718,4428,1.0
3718,4594,1.0
3719,1644,1.0
3719,7218,1.0
3719,8377,1.0
3719,3351,1.0
3719,6534,1.0
3720,8303,1.0
3720,8615,1.0
3720,125,1.0
3720,1888,1.0
3720,9012,1.0
3721,8966,1.0
3721,8366,1.0
3721,9055,1.0
3721,9022,1.0
3721,7482,1.0
3722,3784,1.0
3722,8283,1.0
3722,5595,1.0
3722,6629,1.0
3722,1095,1.0
3723,2640,1.0
3723,5278,1.0
3723,8487,1.0
3723,4365,1.0
3723,4658,1.0
3724,1426,1.0
3724,4367,1.0
3724,1265,1.0
3724,2477,1.0
3724,3289,1.0
3725,3726,1.0
3725,5859,1.0
3725,2223,1.0
3725,7069,1.0
3725,7092,1.0
3726,3725,1.0
3726,7946,1.0
3726,5859,1.0
3726,4324,1.0
3726,2878,1.0
3727,3603,1.0
3727,7752,1.0
3727,7634,1.0
3727,720,1.0
3727,6497,1.0
3728,8678,1.0
3728,8409,1.0
3728,1975,1.0
3728,6051,1.0
3728,4626,1.0
3729,2919,1.0
3729,738,1.0
3729,301,1.0
3729,9069,1.0
3729,6293,1.0
3730,3352,1.0
3730,6253,1.0
3730,6795,1.0
3730,7445,1.0
3730,6733,1.0
3731,6866,1.0
3731,7515,1.0
3731,8762,1.0
3731,3917,1.0
3731,8854,1.0
3732,4398,1.0
3732,6483,1.0
3732,7534,1.0
3732,6152,1.0
3732,8370,1.0
3733,3502,1.0
3733,6848,1.0
3733,7751,1.0
3733,893,1.0
3733,1998,1.0
3734,2393,1.0
3734,963,1.0
3734,2890,1.0
3734,5255,1.0
3734,7204,1.0
3735,5168,1.0
3735,1228,1.0
3735,2796,1.0
3735,2609,1.0
3735,8499,1.0
3736,1599,1.0
3736,5354,1.0
3736,2061,1.0
3736,155,1.0
3736,2398,1.0
3737,1254,1.0
3737,3427,1.0
3737,812,1.0
3737,380,1.0
3737,1039,1.0
3738,8210,1.0
3738,3686,1.0
3738,1062,1.0
3738,3494,1.0
3738,2703,1.0
3739,4157,1.0
3739,8862,1.0
3739,8861,1.0
3739,4057,1.0
3739,3303,1.0
3740,8833,1.0
3740,3096,1.0
3740,1928,1.0
3740,7625,1.0
3740,6970,1.0
3741,7379,1.0
3741,7378,1.0
3741,2931,1.0
3741,8046,1.0
3741,8457,1.0
3742,4294,1.0
3742,715,1.0
3742,771,1.0
3742,6414,1.0
3742,3741,1.0
3743,2485,1.0
3743,5648,1.0
3743,2120,1.0
3743,8735,1.0
3743,3931,1.0
3744,6855,1.0
3744,5651,1.0
3744,2108,1.0
3744,6762,1.0
3744,3580,1.0
3745,366,1.0
3745,4819,1.0
3745,6017,1.0
3745,8896,1.0
3745,8257,1.0
3746,792,1.0
3746,869,1.0
3746,8911,1.0
3746,3895,1.0
3746,849,1.0
3747,3268,1.0
3747,7348,1.0
3747,2567,1.0
3747,4150,1.0
3747,6145,1.0
3748,8795,1.0
3748,7760,1.0
3748,1600,1.0
3748,6920,1.0
3748,820,1.0
3749,6777,1.0
3749,1238,1.0
3749,4833,1.0
3749,1068,1.0
3749,6778,1.0
3750,4163,1.0
3750,814,1.0
3750,2054,1.0
3750,3012,1.0
3750,7942,1.0
3751,5128,1.0
3751,4895,1.0
3751,5107,1.0
3751,4948,1.0
3751,5066,1.0
3752,1372,1.0
3752,4950,1.0
3752,5096,1.0
3752,4838,1.0
3752,7414,1.0
3753,8047,1.0
3753,4019,1.0
3753,5835,1.0
3753,8441,1.0
3753,2522,1.0
3754,2345,1.0
3754,6158,1.0
3754,3934,1.0
3754,51,1.0
3754,7335,1.0
3755,1612,1.0
3755,7783,1.0
3755,7357,1.0
3755,875,1.0
3755,5188,1.0
3756,3141,1.0
3756,7382,1.0
3756,7922,1.0
3756,1158,1.0
3756,7930,1.0
3757,677,1.0
3757,297,1.0
3757,3688,1.0
3757,4258,1.0
3757,68,1.0
3758,6635,1.0
3758,199,1.0
3758,8586,1.0
3758,370,1.0
